"                                               car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                               "
" TO-1707108-95A478BAF2404694BB0DBC13D4B3953B";"28.0583";"TO";"Divinópolis do Tocantins";"0.3507";"IRU";"AT";"Aguardando analise"
" TO-1707108-BCDE80D059D2464E9E9CD5CE861CA898";"42.6551";"TO";"Divinópolis do Tocantins";"0.5332";"IRU";"AT";"Aguardando analise"
" TO-1707108-1BDF4757E8E04063BDF498002C3E3CC9";"147.0777";"TO";"Divinópolis do Tocantins";"1.8385";"IRU";"AT";"Aguardando analise"
" TO-1707108-550726B56B6E4524985CACC9C5027095";"130.4294";"TO";"Divinópolis do Tocantins";"1.6304";"IRU";"AT";"Aguardando analise"
" TO-1707108-9F20C263888E45C58C18F22EACC9B0E3";"49.6477";"TO";"Divinópolis do Tocantins";"0.6206";"IRU";"AT";"Aguardando analise"
" TO-1707108-5D557E7484344CB2AA2C1D5E7BF6C5CB";"223.4650";"TO";"Divinópolis do Tocantins";"2.7933";"IRU";"AT";"Aguardando analise"
" TO-1707108-15A418B605E348819B4F3E2C6EF36C61";"274.1604";"TO";"Divinópolis do Tocantins";"3.4270";"IRU";"AT";"Aguardando analise"
" TO-1707108-CAEAFDE306DF4E178FA3A4368600598B";"328.4966";"TO";"Divinópolis do Tocantins";"4.1062";"IRU";"AT";"Aguardando analise"
" TO-1707108-C354AC4CFEC74DEC86AC7939532DAF31";"209.8515";"TO";"Divinópolis do Tocantins";"2.6231";"IRU";"AT";"Aguardando análise"
" TO-1707108-2B62F5BEB50141C9B2CDEC17E9571149";"1097.4637";"TO";"Divinópolis do Tocantins";"13.7183";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-353EA4EF43B94852829501D626BF479D";"116.8237";"TO";"Divinópolis do Tocantins";"1.4603";"IRU";"AT";"Aguardando analise"
" TO-1707108-606151BA61094A11AB2A3CC0C70DAC25";"112.9376";"TO";"Divinópolis do Tocantins";"1.4117";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-B861E52F97F249AC8C6E2389E3E13D15";"394.3881";"TO";"Divinópolis do Tocantins";"4.9299";"IRU";"AT";"Aguardando analise"
" TO-1707108-172C4AF92F8B42769368BEF95C1E487E";"193.2660";"TO";"Divinópolis do Tocantins";"2.4158";"IRU";"AT";"Aguardando analise"
" TO-1707108-E406F14D29544DE09F18968B69BE5912";"181.6657";"TO";"Divinópolis do Tocantins";"2.2708";"IRU";"AT";"Aguardando analise"
" TO-1707108-7F169B5E1ED840CA9D6F8ACB89E18CB0";"197.7257";"TO";"Divinópolis do Tocantins";"2.4716";"IRU";"AT";"Aguardando analise"
" TO-1707108-D2FF54C4CCFB4C1BAE35846D89FFB676";"780.4029";"TO";"Divinópolis do Tocantins";"9.7550";"IRU";"AT";"Aguardando analise"
" TO-1707108-3A772F002D54400DA7775FB867B979A9";"1051.4550";"TO";"Divinópolis do Tocantins";"13.1432";"IRU";"AT";"Aguardando analise"
