"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MG-3111101-6D297235FD3945C38AE2F8C72F57177B";"253.5519";"MG";"Campina Verde";"8.5000";"IRU";"AT";"Aguardando análise"
" MG-3111101-332EB692A19144D28FBAA952605921E8";"18.9476";"MG";"Campina Verde";"0.6400";"IRU";"AT";"Aguardando análise"
" MG-3111101-988D35FC9FB246E988475A9F2B9CF0C9";"256.0974";"MG";"Campina Verde";"8.5900";"IRU";"AT";"Aguardando análise"
" MG-3111101-730B202E224E4F59A794FED4D076E07E";"292.5030";"MG";"Campina Verde";"9.8100";"IRU";"AT";"Aguardando análise"
" MG-3111101-9F9CBEBEB1504832991283FFF2879B29";"59.9156";"MG";"Campina Verde";"1.9972";"IRU";"AT";"Aguardando analise"
" MG-3111101-DEA17C3C93E54074AFD25DABF9A663A9";"148.0946";"MG";"Campina Verde";"4.9365";"IRU";"AT";"Aguardando analise"
" MG-3111101-0A77DFA5B4474CF2B9E93B67EC23E1E5";"36.3423";"MG";"Campina Verde";"1.2114";"IRU";"AT";"Aguardando analise"
" MG-3111101-4FA9BE1BB2CC4AE798588ABAE48518CF";"83.5084";"MG";"Campina Verde";"2.7836";"IRU";"AT";"Aguardando analise"
" MG-3111101-6E3A41A05A5B42F3A89B49C95EBF5DAF";"24.1338";"MG";"Campina Verde";"0.8045";"IRU";"AT";"Aguardando analise"
" MG-3111101-7FA148E1B8ED4D8686B2A49672EAE906";"50.6090";"MG";"Campina Verde";"1.7000";"IRU";"AT";"Aguardando análise"
" MG-3111101-F32678700C7646B89B6909A1EC24A107";"3.9033";"MG";"Campina Verde";"0.1301";"IRU";"AT";"Aguardando analise"
" MG-3111101-502870F6AF7D4A45A7C69BDA8C351353";"4.5807";"MG";"Campina Verde";"0.1500";"IRU";"AT";"Aguardando análise"
